file,line,detail
cutter.c,68,ready_cnt[0],6
cutter.c,143,batch_enqueue,0,cnt,6,first,26,shared
cutter.c,143,batch_enqueue,1,cnt,5,first,41,shared
cutter.c,172,completed,task_id,22,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,22, successor_id,23, predecessor_cnt,0
cutter.c,68,ready_cnt[1],1
cutter.c,172,completed,task_id,60,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,60, successor_id,61, predecessor_cnt,0
cutter.c,68,ready_cnt[1],2
cutter.c,172,completed,task_id,64,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,64, successor_id,65, predecessor_cnt,0
cutter.c,68,ready_cnt[1],3
cutter.c,172,completed,task_id,68,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,68, successor_id,69, predecessor_cnt,0
cutter.c,68,ready_cnt[1],4
cutter.c,172,completed,task_id,72,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,72, successor_id,73, predecessor_cnt,0
cutter.c,68,ready_cnt[1],5
cutter.c,172,completed,task_id,19,type,1, successor_cnt,0
cutter.c,172,completed,task_id,33,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,33, successor_id,34, predecessor_cnt,0
cutter.c,68,ready_cnt[0],1
cutter.c,172,completed,task_id,37,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,37, successor_id,38, predecessor_cnt,0
cutter.c,68,ready_cnt[0],2
cutter.c,110,add, task_id,88, successor_cnt,1, successor_id, 89
cutter.c,110,add, task_id,89, successor_cnt,1, successor_id, 90
cutter.c,110,add, task_id,90, successor_cnt,1, successor_id, 91
cutter.c,68,ready_cnt[0],3
cutter.c,110,add, task_id,92, successor_cnt,1, successor_id, 93
cutter.c,110,add, task_id,93, successor_cnt,1, successor_id, 94
cutter.c,110,add, task_id,94, successor_cnt,1, successor_id, 95
cutter.c,68,ready_cnt[0],4
cutter.c,110,add, task_id,96, successor_cnt,1, successor_id, 97
cutter.c,110,add, task_id,97, successor_cnt,1, successor_id, 98
cutter.c,110,add, task_id,98, successor_cnt,1, successor_id, 99
cutter.c,68,ready_cnt[0],5
cutter.c,143,batch_enqueue,0,cnt,5,first,34,shared
cutter.c,143,batch_enqueue,1,cnt,5,first,23,shared
cutter.c,172,completed,task_id,26,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,26, successor_id,27, predecessor_cnt,0
cutter.c,68,ready_cnt[1],1
cutter.c,172,completed,task_id,30,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,30, successor_id,31, predecessor_cnt,0
cutter.c,68,ready_cnt[1],2
cutter.c,172,completed,task_id,76,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,76, successor_id,77, predecessor_cnt,0
cutter.c,68,ready_cnt[1],3
cutter.c,172,completed,task_id,80,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,80, successor_id,81, predecessor_cnt,0
cutter.c,68,ready_cnt[1],4
cutter.c,172,completed,task_id,84,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,84, successor_id,85, predecessor_cnt,0
cutter.c,68,ready_cnt[1],5
cutter.c,172,completed,task_id,88,type,0, successor_cnt,1
cutter.c,177,cutter, task_id,88, successor_id,89, predecessor_cnt,0
cutter.c,68,ready_cnt[1],6
cutter.c,172,completed,task_id,41,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,41, successor_id,42, predecessor_cnt,0
cutter.c,68,ready_cnt[0],1
cutter.c,172,completed,task_id,45,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,45, successor_id,46, predecessor_cnt,0
cutter.c,68,ready_cnt[0],2
cutter.c,172,completed,task_id,49,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,49, successor_id,50, predecessor_cnt,0
cutter.c,68,ready_cnt[0],3
cutter.c,172,completed,task_id,53,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,53, successor_id,54, predecessor_cnt,0
cutter.c,68,ready_cnt[0],4
cutter.c,172,completed,task_id,57,type,1, successor_cnt,1
cutter.c,177,cutter, task_id,57, successor_id,58, predecessor_cnt,0
cutter.c,68,ready_cnt[0],5
cutter.c,110,add, task_id,100, successor_cnt,1, successor_id, 101
cutter.c,110,add, task_id,101, successor_cnt,1, successor_id, 102
cutter.c,110,add, task_id,102, successor_cnt,1, successor_id, 103
cutter.c,68,ready_cnt[0],6
cutter.c,110,add, task_id,104, successor_cnt,1, successor_id, 105
cutter.c,110,add, task_id,105, successor_cnt,1, successor_id, 106
